user,sku,category,query,click_time,query_time
0012ae2290bca6fe3e8677cf90eeb9487e9c1ad1,2732112,abcat0201010,"ipod shuffle","2011-09-08 21:00:00.846","2011-09-08 20:57:00.661"
0012ae2290bca6fe3e8677cf90eeb9487e9c1ad1,2012221,abcat0201010,"ipod shuffle","2011-09-08 21:00:36.051","2011-09-08 20:57:00.661"
0012ae2290bca6fe3e8677cf90eeb9487e9c1ad1,2597164,abcat0201010,andriod,"2011-09-08 21:06:42.81","2011-09-08 21:05:16.64"
0012ae2290bca6fe3e8677cf90eeb9487e9c1ad1,2884085,pcmcat242000050003,tablet,"2011-09-08 21:30:36.579","2011-09-08 21:30:18.557"
0012d2b90e50e417e0a7168f393b42729448d48b,9699159,cat02015,bourne,"2011-10-19 23:41:06.806","2011-10-19 23:40:51.153"
0012d4a7ce5788efc85d086a353cc83982b34b2e,3031648,pcmcat143700050048,"led monitor","2011-09-17 16:54:39.396","2011-09-17 16:53:33.02"
0012d5d599fdaebbd16907be549f90248c45cd6a,3021165,abcat0303001,Sumas,"2011-10-21 00:28:31.797","2011-10-21 00:25:35.714"
0012ef3575e3cfa8f814deaf5480db30b4b3a8be,1831124,pcmcat201900050008,"Zagg iPhone","2011-09-18 11:09:56.6","2011-09-18 11:09:26.937"
0013029af83af60bc5c97a690ab54c40e406658f,8771929,abcat0201011,"iPod classic","2011-10-09 22:04:15.453","2011-10-09 22:03:47.903"
0013067cda3254a7fb3c5980c4c7f79b48bfb203,1149996,abcat0302013,Sirius,"2011-09-04 11:01:51.676","2011-09-04 10:59:44.437"
001311bc678aa3b6f2a06ce15562d382852ba23a,2833077,pcmcat247400050000,"toshiba c655","2011-08-18 20:08:31.334","2011-08-18 20:04:55.433"
0013195e2f34ee8fbe739299e6e52e9cf4c27c2c,3188713,pcmcat171900050028,panasonic,"2011-10-25 23:32:19.15","2011-10-25 23:31:40.806"
00132f32aeb37602178084f3c2274a3fa7771c7f,5446387,abcat0916014,washers,"2011-10-03 16:17:33.248","2011-10-03 16:17:22.464"
00132ffc1bbb1cc767c76b1c56c99b4c8255d08a,9358045,pcmcat136200050023,"wireless bridge","2011-10-13 17:08:58.018","2011-10-13 17:08:15.495"
00133068f0b2cee9f24ad6e46fd31116984b1f05,9467819,abcat0511006,"photo printer","2011-09-02 10:48:55.656","2011-09-02 10:46:50.366"
00133068f0b2cee9f24ad6e46fd31116984b1f05,1254651,abcat0511004,"photo printer","2011-09-02 10:51:11.096","2011-09-02 10:46:50.366"
00133068f0b2cee9f24ad6e46fd31116984b1f05,6496473,cat02015,"wyatt earp","2011-09-04 10:04:39.81","2011-09-04 10:02:56.797"
001346b362231bd8163b76a855f897065ee71fe4,8770751,cat02657,dazzle,"2011-10-19 22:48:02.135","2011-10-19 22:47:17.534"
00136930e649946fb8bba0d32ec421ddf292b1b2,1443862,abcat0706002,karaoke,"2011-10-19 23:05:36.077","2011-10-19 23:05:13.681"
0013883986df3d6feba80abe8010a96d10ba341b,3468992,abcat0307026,"wall mounts","2011-10-25 22:03:45.335","2011-10-25 22:03:03.837"
00138e263ff32f5cac3cf9164846772617b3a85b,2550155,cat02015,"Star wars","2011-09-18 11:31:42.041","2011-09-18 11:31:03.971"
0013a518aaf0c9e945d20a86589d90a4b67c3d20,3168067,cat02713,"kanye west","2011-09-25 19:34:07.312","2011-09-25 19:33:20.517"
0013a518aaf0c9e945d20a86589d90a4b67c3d20,3168049,cat02713,"kanye west","2011-09-25 19:34:28.832","2011-09-25 19:33:20.517"
0013a83cccf3b26500deea14ea666aea920632db,9999166700050000,pcmcat211000050002,"remote control","2011-10-13 11:39:04.268","2011-10-13 11:38:57.568"
0013b7a64de14c3454d4eaa05af53b47b56dd119,2769576,pcmcat209000050008,"iPad cases","2011-09-17 11:25:22.276","2011-09-17 11:22:23.756"
0013c1477214563d4ec3a5fe00ef321802e9d0e7,1781046,cat02015,"The walking dead","2011-09-25 13:24:41.507","2011-09-25 13:24:24.836"
0013cc31097a38f2aa2ede2fd179710c4b741972,8413503,abcat0908001,Ozone,"2011-09-01 19:12:05.782","2011-09-01 19:08:44.519"
0013cca72606a6a6cb00fbdcaec979a5494b5234,2126339,abcat0101001,"Samsung d6000","2011-08-31 15:11:37.795","2011-08-31 15:10:34.668"
0013dbee35b01de5947a7737c1b5dfa07d021cb2,8509438,abcat0208011,"bose ipod","2011-09-09 10:06:22.011","2011-09-09 10:05:15.311"
0013dbee35b01de5947a7737c1b5dfa07d021cb2,9219302,abcat0208011,"bose ipod","2011-09-09 10:07:39.14","2011-09-09 10:05:15.311"
0013f96c8c6fda3c6873a4fb3f8f0f8a2ccbe8ad,8440065,abcat0208030,shuffle,"2011-10-06 22:35:52.285","2011-10-06 22:35:47.412"
0014046d9361b6c78a0678b1bbcf1cbfa882e5a2,3132081,cat02015,OnlineMidnightSale_Movies_TV,"2011-10-26 17:00:34.583","2011-10-26 16:59:15.865"
0014046d9361b6c78a0678b1bbcf1cbfa882e5a2,8681615,cat02015,"celine dion","2011-10-26 17:03:58.105","2011-10-26 17:02:08.572"
00140c170444a57cd812d5c8ae0d9ad9b09885d9,2580064,pcmcat166600050000,"Cable management for tv","2011-10-28 14:04:44.791","2011-10-28 14:03:58.674"
0014135dc8bf9146a778d66a2df0891a46e7c7f1,1450131,pcmcat201900050009,tablets,"2011-09-11 12:31:19.526","2011-09-11 12:30:30.803"
001415212790eca3d406d3b3913ec1e93302026f,1019545,abcat0106001,"Tv stand","2011-08-29 16:50:18.116","2011-08-29 16:48:28.175"
001415212790eca3d406d3b3913ec1e93302026f,9909507,abcat0106001,"Tv stand","2011-08-29 16:51:58.134","2011-08-29 16:48:28.175"
001419745820873d658300738cd386895a2145ca,3179912,pcmcat247400050000,Laptops,"2011-10-04 20:41:14.26","2011-10-04 20:38:08.622"
00141a3c7c08600fc4180d22479842b890571ee3,3142193,cat02015,Bridesmaids,"2011-09-27 18:15:53.461","2011-09-27 18:15:38.882"
00142c270efc0ef6ebca3762f311f21a1b79fa53,1450131,pcmcat201900050009,OnlineMidnightSale_Accessories,"2011-09-13 18:32:23.17","2011-09-13 18:31:10.942"
00142d8018157cf820f4410ec2fd8af9438b906a,9466124,pcmcat230800050019,tritton,"2011-08-28 15:26:03.221","2011-08-28 15:25:42.462"
0014309d8842bb85166be087f521101b7b51495e,2565397,pcmcat232900050017,gamecube,"2011-10-26 00:53:21.846","2011-10-26 00:52:46.622"
0014476d7af0996752e4f591e3c1dba17e797a0b,9999161300050032,pcmcat247400050000,e305,"2011-10-12 17:44:27.052","2011-10-12 17:44:17.57"
0014476d7af0996752e4f591e3c1dba17e797a0b,1853204,pcmcat50300050014,e305,"2011-10-12 17:45:20.226","2011-10-12 17:44:17.57"
00144ae996e475b3c22c99629d3d8852f1770fc9,4868236,cat02006,pinnacle,"2011-10-19 23:47:49.882","2011-10-19 23:47:18.701"
00144b9d6d005afa0815185a2ea7602284bb0cf1,2070351,pcmcat231700050017,d-link,"2011-10-07 00:09:21.828","2011-10-07 00:09:05.847"
001476fa9271cba8a4b03d2bfb06d6f481c979c2,3531291,pcmcat244200050013,"pen drive","2011-10-25 22:47:36.204","2011-10-25 22:47:12.943"
001488338003c60c2e14db1011c0369e507d52c4,1347887,pcmcat158900050018,projector,"2011-09-27 18:57:31.896","2011-09-27 18:57:16.614"
00149390cec89f7e607a85279b07b50f42a3ae48,1246389,abcat0515028,"laptop cases","2011-10-26 00:27:12.508","2011-10-26 00:26:33.247"
001499dc368dbc138c139df89130a4f9ea577ff2,3232178,cat02012,"carter 4 lil wayne","2011-09-03 08:23:33.471","2011-09-03 08:23:08.391"
00149dd64aa4df1c8042ce2161f604f6fbde19cc,2391205,pcmcat196400050016,"samsung range","2011-08-30 20:50:01.767","2011-08-30 20:48:51.037"
00149dd64aa4df1c8042ce2161f604f6fbde19cc,2622213,abcat0903001,"samsung microwave","2011-10-07 21:42:05.901","2011-10-07 21:41:41.852"
0014a11644d51fe3bc2425a6318922709a58648e,2842056,pcmcat209000050008,Ipad,"2011-08-31 05:36:09.048","2011-08-31 05:35:29.848"
0014ae7f0a54d33c743af764c72fe7e0a8762929,1457347,pcmcat161100050041,"Tew 647","2011-09-15 12:23:32.056","2011-09-15 12:23:20.766"
0014b71cc388141038238a21905799bd2fb50466,1598166,cat02015,"resident evil","2011-10-25 22:58:28.103","2011-10-25 22:57:38.48"
0014d3d1ef1ae663cc6a448a9a7f0349ebd391e1,3158051,pcmcat212600050008,"hp towers","2011-10-02 12:48:58.429","2011-10-02 12:46:05.314"
0014d533e853fc3e234715330b7a3ee6fd28283f,9773712,abcat0410001,"casio tryx case","2011-10-05 16:10:33.972","2011-10-05 16:09:56.817"
0014dc703b0b1ced7e5c96d4b18365e55049460c,2375201,abcat0703002,madden,"2011-08-12 14:12:19.39","2011-08-12 14:12:03.996"
0014e2c99524595941ec7084f23111dfdf42a3fb,3217488,cat02009,"Red hot chili peppers","2011-08-29 11:23:01.817","2011-08-29 11:22:21.853"
0014e98ab4143b2377939fb5a3b8618c1ce60daa,1945531,pcmcat209000050007,"Apple iPad","2011-10-08 09:52:03.278","2011-10-08 09:51:38.4"
0014ebf6b82153c501fbb3d1f146685b51888537,2684193,pcmcat209000050008,"android tablet","2011-10-04 20:51:48.895","2011-10-04 20:48:59.087"
00150362affbc8a5298e8186692abddae5702a0d,9836718,pcmcat144700050004,"Dr dre beats","2011-09-29 12:01:34.22","2011-09-29 12:01:03.518"
00150f52878e22ebeeb22eb6fed271db04bb273b,1685061,abcat0302013,"Car stereo","2011-09-14 08:46:06.935","2011-09-14 08:44:59.348"
00150f52878e22ebeeb22eb6fed271db04bb273b,1149887,abcat0302013,"Car stereo","2011-09-14 08:47:15.744","2011-09-14 08:44:59.348"
001521a8d2c8961569e5176414fb616ac2b319a9,1011252,abcat0703002,"FIFA 2011","2011-09-24 10:55:58.786","2011-09-24 10:55:34.782"
001521a8d2c8961569e5176414fb616ac2b319a9,3133099,pcmcat214700050000,"iPhone case","2011-10-28 19:21:50.616","2011-10-28 19:21:18.964"
001521a8d2c8961569e5176414fb616ac2b319a9,1945531,pcmcat209000050007,iPad,"2011-10-28 19:49:14.255","2011-10-28 19:48:38.898"
001521a8d2c8961569e5176414fb616ac2b319a9,2339322,pcmcat209000050007,iPad,"2011-10-28 19:50:14.843","2011-10-28 19:48:38.898"
001523d93c083cfba39e0ade8b4d72ad926fe9c8,9492426,pcmcat143000050007,"Beats earbuds","2011-10-24 21:19:06.656","2011-10-24 21:17:21.6"
001552147f8a24613e874520e63ba4b3224888e7,2809762,abcat0101001,"Samsung 19 LED","2011-09-07 16:58:59.362","2011-09-07 16:57:08.776"
00158449dd7fc96e6c2ced2b64b173f12d65b5ce,2975038,pcmcat247400050000,"Samsung laptop","2011-10-15 11:49:05.159","2011-10-15 11:47:29.35"
0015869e0505968f1413ab2f96647e1e37f6b8d9,9701695,abcat0703001,"Ps3 console","2011-09-10 11:49:22.172","2011-09-10 11:46:16.929"
001594bc1dfdb76424fd11c37c2e3b7afd304bc5,2884182,abcat0701001,"Xbox 360 console","2011-09-22 11:50:39.552","2011-09-22 11:48:35.041"
001594bc1dfdb76424fd11c37c2e3b7afd304bc5,2873059,abcat0701001,"Xbox 360 console","2011-09-26 23:13:57.073","2011-09-26 23:12:32.231"
00159521665a3573ff5b5d0fe9e8aa1926f1268d,9401989,abcat0504007,"DVD dvr","2011-08-14 16:18:09.398","2011-08-14 16:13:55.724"
0015998de354582511e581714bbb311624dfa84f,3371099,pcmcat209400050001,"blackberry 9900","2011-09-10 22:17:27.241","2011-09-10 22:17:04.563"
0015a6e28f848f2ed018de7fcfa9cd83f697fea4,8872963,pcmcat143700050032,"docking station","2011-10-19 23:38:16.696","2011-10-19 23:37:51.867"
0015aacdfd2a0841c2966933f03dab420478fa6f,1978038,pcmcat214000050002,S6100,"2011-10-11 16:16:24.562","2011-10-11 16:14:03.917"
0015be28c6191474bc450ff51584350158c2dffc,9889041,abcat0715015,"Wii Controlers","2011-09-19 17:03:49.559","2011-09-19 17:02:55.792"
0015c0166ae1dd901712df233084714ae1d651e4,9954427,abcat0506002,pc4200,"2011-10-20 00:00:19.483","2011-10-20 00:00:09.652"
0015c1c54eee1aa91e8ac6238514f086e46da05a,2138389,abcat0101001,"lcd tv","2011-10-05 22:18:02.616","2011-10-05 22:17:59.262"
0015d4f7867a9e1e4053dd9c4122457860c4d3d8,1429763,pcmcat232900050017,"the bigs","2011-09-01 22:50:14.939","2011-09-01 22:50:06.691"
0015d4f7867a9e1e4053dd9c4122457860c4d3d8,7039518,abcat0410001,"camera cases","2011-09-01 22:50:37.617","2011-09-01 22:50:25.451"
0015d4f7867a9e1e4053dd9c4122457860c4d3d8,2061059,pcmcat214000050002,"sony digital camera","2011-09-21 22:48:56.28","2011-09-21 22:48:51.476"
0015d4f7867a9e1e4053dd9c4122457860c4d3d8,5601903,cat02015,"halo 2","2011-09-21 22:49:13.563","2011-09-21 22:49:09.134"
0015d4f7867a9e1e4053dd9c4122457860c4d3d8,15354947,cat02673,"the wire","2011-10-19 23:09:40.437","2011-10-19 23:09:02.483"
0015d4f7867a9e1e4053dd9c4122457860c4d3d8,2301204,abcat0404004,"wireless card","2011-10-19 23:10:11.903","2011-10-19 23:09:48.52"
0015d4f7867a9e1e4053dd9c4122457860c4d3d8,3341147,abcat0404007,"wireless card","2011-10-19 23:11:43.856","2011-10-19 23:09:48.52"
0015d4f7867a9e1e4053dd9c4122457860c4d3d8,3441067,pcmcat247400050000,dv9000,"2011-10-19 23:12:02.272","2011-10-19 23:11:56.105"
0015d4f7867a9e1e4053dd9c4122457860c4d3d8,3531291,pcmcat244200050013,"jump drive","2011-10-20 00:20:57.939","2011-10-20 00:20:34.448"
0015d4f7867a9e1e4053dd9c4122457860c4d3d8,7342663,cat09000,"jump drive","2011-10-20 00:22:37.921","2011-10-20 00:20:34.448"
0015d4f7867a9e1e4053dd9c4122457860c4d3d8,1166993,pcmcat194300050005,"jump drive","2011-10-20 00:23:51.512","2011-10-20 00:20:34.448"
0015d4f7867a9e1e4053dd9c4122457860c4d3d8,1308088,pcmcat186100050007,"tv tuner","2011-10-25 22:56:54.728","2011-10-25 22:56:39.166"
0015e0d412dd094d3177a58dc98bc18ad47d80fa,2731899,abcat0508002,"Windows 7","2011-09-26 13:08:03.088","2011-09-26 13:06:10.42"
0015ffb1ac1d3d07a5d1f3c3086675dd77a63b31,9836718,pcmcat144700050004,"Beats by dr dre","2011-09-19 04:59:03.833","2011-09-19 04:58:30.575"
0015ffb1ac1d3d07a5d1f3c3086675dd77a63b31,9836718,pcmcat144700050004,"Beats solo","2011-10-30 02:44:20.855","2011-10-30 02:43:15.498"
0015ffb1ac1d3d07a5d1f3c3086675dd77a63b31,1150586,abcat0403004,"White iPod","2011-10-30 03:10:49.284","2011-10-30 03:08:10.648"
0015ffb1ac1d3d07a5d1f3c3086675dd77a63b31,7215596,pcmcat144700050004,"White iPod","2011-10-30 03:12:03.791","2011-10-30 03:08:10.648"
00160858b6213e77281db56f0d710ddae67837bc,9921915,pcmcat165900050048,"parrot bluetoot","2011-08-30 21:34:13.092","2011-08-30 21:32:30.973"
00160c4c500218896128f10a076d41ca637257a8,1635186,pcmcat172000050000,"Digital picture frame","2011-09-09 10:49:37.727","2011-09-09 10:48:26.62"
00160c4c500218896128f10a076d41ca637257a8,1635061,pcmcat172000050000,"Digital picture frame","2011-09-09 10:51:40.787","2011-09-09 10:48:26.62"
00160e84fbda078acb65f57faf238ef470852d96,2035301,pcmcat244700050012,"Drum stick","2011-08-24 13:44:30.316","2011-08-24 13:43:47.869"
00161b143700dcd4dae401c7cff9b9cdf9557b5d,2255047,abcat0401004,"sony - cyber-shot 16.2","2011-10-28 23:18:20.182","2011-10-28 23:17:13.244"
0016221d31e528788a99b6a5853a95be871d7d66,3143987,cat02012,"Carter 4","2011-08-28 15:50:07.397","2011-08-28 15:49:53.013"
00162c92997c5ecf782fe5c0399c28ff6952ae6f,9714371,abcat0507004,"video capture","2011-08-19 16:34:19.232","2011-08-19 16:33:18.629"
00164131b62b47735221f40fa532588bbf4f541d,9770697,pcmcat167300050040,"Home speaker system","2011-09-19 19:48:16.835","2011-09-19 19:47:57.421"
0016454b68a6e6adffd88643995f3941d23537ea,9382232,abcat0515039,Speakers,"2011-08-21 14:41:17.03","2011-08-21 14:39:27.58"
00164d8f53192be33218f3f43af411acdeec2cc3,1997075,abcat0206004,refridgerator,"2011-09-01 23:03:41.61","2011-09-01 23:03:33.06"
00164d8f53192be33218f3f43af411acdeec2cc3,7773019,cat02015,computer,"2011-09-01 23:03:59.396","2011-09-01 23:03:51.444"
00164d8f53192be33218f3f43af411acdeec2cc3,1934087,abcat0302013,"xm radio","2011-09-01 23:04:09.897","2011-09-01 23:04:03.964"
00164d8f53192be33218f3f43af411acdeec2cc3,9390349,pcmcat232900050017,"forza 2","2011-09-21 23:02:31.736","2011-09-21 23:02:18.542"
00164d8f53192be33218f3f43af411acdeec2cc3,1733053,abcat0303001,dv2000,"2011-10-19 21:57:39.309","2011-10-19 21:57:22.368"
00164d8f53192be33218f3f43af411acdeec2cc3,6957304,pcmcat174700050005,"pc games","2011-10-19 23:40:20.177","2011-10-19 23:39:53.358"
00164d8f53192be33218f3f43af411acdeec2cc3,7366478,cat02015,"psp movies","2011-10-19 23:42:50.245","2011-10-19 23:42:28.795"
00164d8f53192be33218f3f43af411acdeec2cc3,2173065,abcat0701003,"xbox 360","2011-10-19 23:43:14.074","2011-10-19 23:43:02.768"
00164d8f53192be33218f3f43af411acdeec2cc3,8280451,abcat0901007,"wine cooler","2011-10-25 21:31:46.985","2011-10-25 21:30:46.239"
00164d8f53192be33218f3f43af411acdeec2cc3,3167299,pcmcat253700050019,"wine cooler","2011-10-25 21:35:03.813","2011-10-25 21:30:46.239"
00164d8f53192be33218f3f43af411acdeec2cc3,6354401,abcat0305000,"radar detectors","2011-10-25 21:35:53.132","2011-10-25 21:35:34.053"
00164d8f53192be33218f3f43af411acdeec2cc3,1222413,pcmcat209400050001,"outdoor speakers","2011-10-25 22:28:09.463","2011-10-25 22:23:58.719"
00164d8f53192be33218f3f43af411acdeec2cc3,8301606,cat02009,"monster squad","2011-10-25 23:14:54.51","2011-10-25 23:14:36.856"
0016551a6030d398562d3a6ea1276d85ad37330e,6002434,cat02724,"dragonball z","2011-10-19 22:23:01.376","2011-10-19 22:22:07.568"
00166daa1fa3621e408eb323e06a7ec25f4bfaf2,3590335,pcmcat247400050000,"2371074 2126339 2126108","2011-10-21 09:12:57.886","2011-10-21 09:11:02.621"
001684ceeb2f325ef9412f8c664369bc1afc2179,1853531,pcmcat164200050013,netbook,"2011-10-23 20:18:57.105","2011-10-23 20:16:27.947"
001684ceeb2f325ef9412f8c664369bc1afc2179,3584613,pcmcat247400050000,"acer laptop","2011-10-23 21:49:59.576","2011-10-23 21:49:19.799"
00168764a2a3dafea2d77e6190be91a8f4352657,9225411,abcat0201011,mp4,"2011-10-25 22:27:14.148","2011-10-25 22:26:39.09"
00168b90e081f1dcb289d68076f1223894cfbb9a,9845706,pcmcat144700050004,"Klipch ep2","2011-10-29 13:09:57.59","2011-10-29 13:08:52.697"
00169de2890aaf9032776e3224def6b4c5a6c528,9345844,pcmcat138100050028,"tv wall mount","2011-08-27 12:32:33.282","2011-08-27 12:29:03.769"
0016a16a007f94a7d01353521abfacddcc275fc9,7640699,abcat0404004,"insignia hd video camera","2011-08-31 19:51:24.889","2011-08-31 19:51:00.871"
0016c1344af29411c3d18bd1b8dbf753b5076f5b,9213656,pcmcat209600050010,"final cut pro","2011-09-25 10:42:14.805","2011-09-25 10:41:22.457"
0016c212018d7d1741af9b6de01e51d801f9174b,3061366,abcat0703001,"2371074 2126339 2126108","2011-10-21 15:24:37.547","2011-10-21 15:20:25.501"
0016c46806e57d2150b63c614b37596be217c02d,7615681,abcat0102005,"blue ray player","2011-10-04 14:43:05.74","2011-10-04 14:42:50.259"
0016c46806e57d2150b63c614b37596be217c02d,2613057,abcat0102005,"blue ray player","2011-10-04 14:43:37.798","2011-10-04 14:42:50.259"
0016d4177fd26f33300d42db4f533c3d40842413,2138389,abcat0101001,"lcd tv","2011-10-12 06:19:09.407","2011-10-12 06:18:35.168"
0016f6b51232f5895e8b118b68ec793a470f2a6a,1347887,pcmcat158900050018,Projectors,"2011-09-11 12:53:44.012","2011-09-11 12:52:35.691"
0016f6b51232f5895e8b118b68ec793a470f2a6a,2776621,pcmcat158900050018,Projectors,"2011-09-11 12:56:34.736","2011-09-11 12:52:35.691"
0016f6e745e8af3caceebc4499d38756013f72fe,3209231,cat02015,"X men first class","2011-09-10 11:00:38.087","2011-09-10 11:00:18.662"
0016fcbc54ae6d828f8a08bf75252ab1b3c67d10,9689917,pcmcat186100050005,"Desk top computers","2011-09-26 08:36:40.51","2011-09-26 08:36:09.08"
0016fcbc54ae6d828f8a08bf75252ab1b3c67d10,2632089,pcmcat212600050008,"Desk top computers","2011-09-26 08:39:55.452","2011-09-26 08:36:09.08"
001702e69e3140d1781a80ce7b9acc7c98e3172d,2138291,abcat0101001,"2622037 2127204 2127213 2121716 2138291","2011-10-03 20:25:46.757","2011-10-03 20:25:08.866"
00170cb6eda6af9ed1dc95ad9302b627887c71f6,3258402,abcat0201010,"logitech squeezebox","2011-10-11 14:16:33.128","2011-10-11 14:16:02.64"
00171c62fc34618980f2272ee5219c2f22985741,3435525,cat02719,Twiztid,"2011-09-13 11:02:49.134","2011-09-13 11:01:15.785"
0017294594e48c1e52c3470db0d3b318c0728968,1202886,abcat0508023,frontpage,"2011-10-19 23:40:34.935","2011-10-19 23:39:45.57"
00174a15ae6dbdde4b7fc6f20ff2b77b3378419f,9895819,pcmcat209400050001,photon,"2011-09-01 16:17:09.645","2011-09-01 16:14:49.699"
00174a15ae6dbdde4b7fc6f20ff2b77b3378419f,3005219,pcmcat209400050001,photon,"2011-09-09 11:54:22.214","2011-09-09 11:54:03.68"
001763361e35e774a76f187bd5de8ccdf9f4822c,2053402,abcat0205001,"Wireless surround sound","2011-09-17 22:29:50.586","2011-09-17 22:26:55.489"
001766312c62108dc28a674f6050b1fe33172b52,2088422,abcat0503002,"cable modem","2011-10-09 22:35:48.592","2011-10-09 22:34:09.868"
0017737e40a596f572fb25cd965bed8e3272e64c,1257136,pcmcat231700050017,"Google tv","2011-10-07 16:42:42.602","2011-10-07 16:42:15.521"
001775aee05342ffc8bda7106a608fce9a16bc90,1598997,pcmcat180400050000,"Sony a55","2011-09-23 16:41:18.512","2011-09-23 16:39:52.344"
00177d5d846c32d4fecc1a326ba85424e3308603,3105175,abcat0703002,"F1 2011","2011-09-19 10:38:44.862","2011-09-19 10:38:35.899"
00177fa269ee09cf4317adf3c3ecb27b7d0c5264,1945531,pcmcat209000050007,Ipad,"2011-10-10 22:23:56.153","2011-10-10 22:20:39.278"
00179905c30213b51206361c1a93d72a143c13f7,9881868,abcat0106005,"TV mounts","2011-10-26 23:17:54.968","2011-10-26 23:17:42.618"
0017a4d015fc14d1dbcb3f55badf9c6367cadda2,9763163,abcat0101001,"sony bravia 55","2011-09-03 03:45:27.708","2011-09-03 03:43:45.133"
0017a8cfc1c6b1c6566860bdabab6c982c676046,2452084,abcat0301014,LaborDay_Refurbished_20110902,"2011-09-02 15:44:32.915","2011-09-02 15:43:41.381"
0017a8cfc1c6b1c6566860bdabab6c982c676046,1534115,pcmcat247400050001,MacBook,"2011-09-13 23:48:47.281","2011-09-13 23:48:12.879"
0017bd56cc2023825aaedaa7d1260be9f3d80c4e,3539035,pcmcat144700050004,Skullcandy,"2011-10-25 16:23:35.328","2011-10-25 16:22:31.793"
0017bd56cc2023825aaedaa7d1260be9f3d80c4e,9637782,pcmcat143000050011,Skullcandy,"2011-10-25 16:25:21.062","2011-10-25 16:22:31.793"
0017bd56cc2023825aaedaa7d1260be9f3d80c4e,9630334,pcmcat143000050011,Skullcandy,"2011-10-25 16:25:40.827","2011-10-25 16:22:31.793"
0017ce193fe6b4df5fd9394d00fb2202f4bc8de0,1617205,pcmcat209400050001,phone,"2011-09-24 15:51:12.325","2011-09-24 15:48:37.723"
0017ce193fe6b4df5fd9394d00fb2202f4bc8de0,1934448,pcmcat209400050001,phone,"2011-09-24 15:52:48.9","2011-09-24 15:48:37.723"
0017d6eb9e1c3b1b82a207e77b3a45a295fa9f9f,1069212,abcat0701001,"Xbox Consola","2011-09-10 20:20:26.715","2011-09-10 20:19:49.49"
0017d6eb9e1c3b1b82a207e77b3a45a295fa9f9f,9902392,abcat0703002,Psp,"2011-09-10 20:27:07.574","2011-09-10 20:23:36.158"
0017d7aa69677e397c7a790ffb65d3a0855872d3,9372332,pcmcat246100050002,jabra,"2011-10-06 23:28:32.201","2011-10-06 23:28:22.194"
0017f482ab48e86765e78618a9f683b4e54fb6ba,3005246,pcmcat247400050000,acer,"2011-08-16 23:44:44.502","2011-08-16 23:41:43.992"
00181223ec75067ace01188ac5f447235125f45e,9225377,abcat0201011,"ipod 5th generation","2011-10-12 19:11:24.342","2011-10-12 19:11:17.662"
00181425578d2f4b3047aef3a26da95304a56f78,2795473,abcat0706002,"Madden 12","2011-08-29 14:15:55.894","2011-08-29 14:15:17.598"
00182c2291aae7f3b1591ca99984cf990db34fd8,9894295,pcmcat223300050038,9894295,"2011-09-27 14:44:11.222","2011-09-27 14:44:03.283"
00182e134cafa6641c76ac4784cee836738cfef9,2506173,pcmcat193100050014,"kindle fire","2011-10-07 15:43:22.5","2011-10-07 15:42:34.216"
001845666b3a82b8c78a8c196c91316aa43a2dac,2193784,pcmcat222000050015,"ipod cases","2011-09-11 20:56:36.472","2011-09-11 20:55:11.764"
001845666b3a82b8c78a8c196c91316aa43a2dac,8977752,pcmcat142900050010,"ipod cases","2011-09-11 20:59:32.032","2011-09-11 20:55:11.764"
00184c14cb879e560c67ce6d09e3e81d551d1c85,1679589,abcat0302013,OnlineMidnightSale_Car_GPS,"2011-10-26 23:21:01.707","2011-10-26 23:20:28.458"
00184fb11e8fd31a69cd88bab49a82a1b2b215f0,3438901,abcat0513002,"world of warcraft","2011-10-20 00:17:10.446","2011-10-20 00:16:09.701"
00186970a200a72ee685743e6f179c685c693d07,2380803,pcmcat171900050029,"htc inspire","2011-08-23 19:15:12.595","2011-08-23 19:14:42.768"
00186d5c7358b03b89294709b15686574c6c8861,2638232,abcat0905001,She3ar75ul,"2011-08-16 16:39:52.367","2011-08-16 16:39:35.202"
00186d5c7358b03b89294709b15686574c6c8861,8837896,abcat0905001,She3ar75ul,"2011-08-16 16:41:25.855","2011-08-16 16:39:35.202"
00186d5c7358b03b89294709b15686574c6c8861,8837921,abcat0905001,She3ar75ul,"2011-08-16 16:44:26.889","2011-08-16 16:39:35.202"
00186e22257860b45da0eb50980b8529d3060ab2,9052758,pcmcat172000050000,"Hp photo frame","2011-09-03 20:41:32.878","2011-09-03 20:41:16.534"
001879c23bd0ddd2d4716dcdc20d590f07b1877f,8408458,abcat0107004,"digital picture frame","2011-10-19 23:51:35.235","2011-10-19 23:49:46.188"
00188d08da4154955f850d597f3c1819f198fd10,1535836,pcmcat247400050001,"Mac book","2011-09-25 19:41:43.189","2011-09-25 19:40:08.987"
0018913e035d279d60dc0367850bc9d32f965dbb,1569235,abcat0701001,"xbox 360 elite","2011-10-07 00:13:23.76","2011-10-07 00:13:18.976"
001892af838ceafb723d20b2a04b9de67d98db3e,9985441,abcat0106001,Projectors,"2011-10-18 19:24:10.013","2011-10-18 19:22:33.78"
0018960c1712f82a9490e831b6345cd91ca8a30f,1918265,pcmcat209000050007,"ipad 2 64 gb","2011-09-06 20:46:05.59","2011-09-06 20:45:41.935"
